# Experiment: L2 Regularization Parameter Sweep
# Batch Size: 200
# Epochs: 150
# -------------------------------------------

# Results with lambda equal to 1e-05

accuracy,loss,val_accuracy,val_loss
0.9381250143051147,0.18975508213043213,0.9509999752044678,0.14802302420139313
0.9403749704360962,0.18403859436511993,0.953499972820282,0.1443323940038681
0.9436249732971191,0.17398183047771454,0.9549999833106995,0.13862228393554688
0.9426249861717224,0.17794601619243622,0.9564999938011169,0.1327754706144333
0.9463750123977661,0.16451342403888702,0.9570000171661377,0.12873315811157227
0.9512500166893005,0.16154946386814117,0.9564999938011169,0.12466553598642349
0.950124979019165,0.1569763422012329,0.9585000276565552,0.12189552187919617
0.9507499933242798,0.14874693751335144,0.9605000019073486,0.11737404018640518
0.953499972820282,0.14519868791103363,0.9605000019073486,0.1139521449804306
0.9545000195503235,0.14321686327457428,0.9624999761581421,0.10966002196073532
0.9552500247955322,0.13938389718532562,0.9639999866485596,0.10684923082590103
0.9555000066757202,0.1359701305627823,0.9629999995231628,0.10507703572511673
0.9605000019073486,0.126949280500412,0.9670000076293945,0.10002639889717102
0.9592499732971191,0.12954387068748474,0.9670000076293945,0.09887070953845978
0.9616249799728394,0.11957765370607376,0.968500018119812,0.09599132090806961
0.9626250267028809,0.11959395557641983,0.968999981880188,0.09327059984207153
0.9612500071525574,0.12065092474222183,0.968500018119812,0.09160225093364716
0.9645000100135803,0.11379123479127884,0.9695000052452087,0.09133383631706238
0.9662500023841858,0.11343163251876831,0.9679999947547913,0.08857699483633041
0.9664999842643738,0.10920882970094681,0.9714999794960022,0.08709590882062912
0.9667500257492065,0.11005254089832306,0.9714999794960022,0.08455884456634521
0.9661250114440918,0.10570426285266876,0.9735000133514404,0.08341807126998901
0.968874990940094,0.10301242768764496,0.9714999794960022,0.08270476013422012
0.9679999947547913,0.10507906973361969,0.9725000262260437,0.08124644309282303
0.9693750143051147,0.10035015642642975,0.9725000262260437,0.0822506695985794
0.9702500104904175,0.10101547837257385,0.9725000262260437,0.08035732805728912
0.9696249961853027,0.10041003674268723,0.9735000133514404,0.079108826816082
0.9721249938011169,0.09423167258501053,0.9739999771118164,0.0773964673280716
0.9710000157356262,0.09363115578889847,0.9745000004768372,0.07548997551202774
0.9712499976158142,0.09276612102985382,0.9754999876022339,0.07504770904779434
0.9714999794960022,0.0921783521771431,0.9754999876022339,0.07397177070379257
0.9723749756813049,0.08916553854942322,0.9754999876022339,0.07383254915475845
0.9727500081062317,0.09206940978765488,0.9754999876022339,0.07239473611116409
0.9753749966621399,0.08562159538269043,0.9760000109672546,0.07180870324373245
0.9728749990463257,0.08596254140138626,0.9750000238418579,0.0721733495593071
0.9758750200271606,0.08633976429700851,0.9754999876022339,0.07123535871505737
0.9750000238418579,0.08499444276094437,0.9760000109672546,0.07203895598649979
0.9732499718666077,0.0872964933514595,0.9769999980926514,0.07070683687925339
0.9742500185966492,0.08371758460998535,0.9764999747276306,0.0695035383105278
0.9752500057220459,0.08349259942770004,0.9764999747276306,0.06914494931697845
0.9761250019073486,0.08260054886341095,0.9764999747276306,0.06991729885339737
0.9760000109672546,0.08012988418340683,0.9769999980926514,0.06959625333547592
0.9742500185966492,0.08201176673173904,0.9760000109672546,0.06953781098127365
0.9763749837875366,0.0776202604174614,0.9764999747276306,0.06813112646341324
0.9756249785423279,0.07916209846735,0.9775000214576721,0.0670921728014946
0.9737499952316284,0.07941561192274094,0.9775000214576721,0.06836027652025223
